CustomerID,Name,Email,ProductID,ProductName,Category,Price,OrderID,OrderDate,Quantity,TotalAmount,PaymentMethod
C1614,Michael Holmes,bobbymills@gmail.com,P1005,Protein Powder,Health,1999,ORD2614,2024-01-01,2,3998,Debit Card
C1615,Nicole Curtis,aaron55@hall-simpson.com,P1009,Noise Cancelling Headphones,Electronics,11999,ORD2615,2023-01-28,1,11999,EMI
C1616,Jeffrey Kelly,eabbott@huang.biz,P1010,Yoga Mat,Health,699,ORD2616,2024-09-25,10,6990,EMI
C1617,Kayla Snow,sabrina79@valencia-gibson.com,P1012,Water Purifier,Appliances,15999,ORD2617,2022-07-24,1,15999,Net Banking
C1618,Lisa Le,jjoseph@gmail.com,P1001,Wireless Mouse,Electronics,799,ORD2618,2023-02-26,2,1598,Net Banking
C1619,Toni Bishop,erin84@lozano.net,P1007,Smartphone,Electronics,56999,ORD2619,2022-06-06,10,569990,UPI
C1620,Ricky Hall,jamesrobinson@le-armstrong.com,P1008,Bookshelf,Furniture,8999,ORD2620,2024-04-13,2,17998,Debit Card
C1621,Eric Byrd,raymond17@ryan.com,P1013,Gaming Console,Electronics,38999,ORD2621,2024-05-17,2,77998,Net Banking
C1622,James Moore,jacksoncynthia@yahoo.com,P1008,Bookshelf,Furniture,8999,ORD2622,2023-04-01,2,17998,Credit Card
C1623,Jason Vasquez,martineugene@anderson-parsons.info,P1011,Desk Lamp,Home Decor,1299,ORD2623,2023-05-21,2,2598,Credit Card
C1624,Nicholas Long,monica54@phillips.com,P1013,Gaming Console,Electronics,38999,ORD2624,2024-11-30,1,38999,Credit Card
C1625,Charles Harris,bridgetlewis@yahoo.com,P1009,Noise Cancelling Headphones,Electronics,11999,ORD2625,2022-10-31,1,11999,Net Banking
C1626,Douglas Flynn,jonperkins@zuniga.com,P1003,Cotton Bedsheet,Home Decor,1199,ORD2626,2023-06-27,2,2398,EMI
C1627,Brandon Barrett,lporter@hotmail.com,P1015,Electric Bike,Automobile,87999,ORD2627,2024-07-09,1,87999,Debit Card
C1628,Kelsey Cook,amandacrosby@young.com,P1003,Cotton Bedsheet,Home Decor,1199,ORD2628,2023-12-18,1,1199,EMI
C1629,Justin Simon,fletcherjohn@yahoo.com,P1014,Designer Saree,Fashion,8499,ORD2629,2022-06-30,1,8499,Credit Card
C1630,Nicholas Pugh,sabrina15@gmail.com,P1012,Water Purifier,Appliances,15999,ORD2630,2024-02-11,5,79995,UPI
C1631,Edward Reed,mary09@gmail.com,P1012,Water Purifier,Appliances,15999,ORD2631,2023-09-19,5,79995,Credit Card
C1632,Linda Yang,carolyn31@potts-martinez.com,P1012,Water Purifier,Appliances,15999,ORD2632,2022-12-18,1,15999,Net Banking
C1633,Joshua Zamora,williamsshelly@simpson.biz,P1010,Yoga Mat,Health,699,ORD2633,2023-02-25,3,2097,Net Banking
C1634,Caleb Leonard,bennettlauren@hotmail.com,P1013,Gaming Console,Electronics,38999,ORD2634,2025-03-17,2,77998,EMI
C1635,Rachel Long,mckinneytina@gmail.com,P1011,Desk Lamp,Home Decor,1299,ORD2635,2024-12-01,1,1299,UPI
C1636,Matthew Huynh,grahamnathan@yahoo.com,P1013,Gaming Console,Electronics,38999,ORD2636,2022-06-22,1,38999,Credit Card
C1637,Sara Lawson,matthewsmith@williams.com,P1015,Electric Bike,Automobile,87999,ORD2637,2024-05-21,5,439995,Debit Card
C1638,Alejandra Patterson,theresa04@gmail.com,P1009,Noise Cancelling Headphones,Electronics,11999,ORD2638,2022-07-12,1,11999,Debit Card
C1639,Maria Dixon,amy64@hotmail.com,P1001,Wireless Mouse,Electronics,799,ORD2639,2023-01-06,10,7990,UPI
C1640,Jennifer Dunn,ramoswilliam@yahoo.com,P1012,Water Purifier,Appliances,15999,ORD2640,2023-01-31,1,15999,Credit Card
C1641,Joseph Miller,shanealvarez@hotmail.com,P1005,Protein Powder,Health,1999,ORD2641,2023-12-15,5,9995,EMI
C1642,John Graham,wpotts@gmail.com,P1007,Smartphone,Electronics,56999,ORD2642,2024-01-17,2,113998,Net Banking
C1643,Robert Novak PhD,andreaperkins@lambert.com,P1014,Designer Saree,Fashion,8499,ORD2643,2024-01-01,1,8499,Credit Card
C1644,Steven Carter,heatherburgess@yahoo.com,P1005,Protein Powder,Health,1999,ORD2644,2024-07-15,1,1999,Credit Card
C1645,Brian Mclean,waterstravis@hotmail.com,P1014,Designer Saree,Fashion,8499,ORD2645,2023-09-03,5,42495,Credit Card
C1646,Jesse Wagner,gmccarty@yahoo.com,P1010,Yoga Mat,Health,699,ORD2646,2022-10-22,1,699,Credit Card
C1647,Morgan Maldonado,nharper@gmail.com,P1008,Bookshelf,Furniture,8999,ORD2647,2024-10-25,1,8999,Debit Card
C1648,Keith Mays,gwilliams@gillespie.com,P1006,Men's Jacket,Fashion,3499,ORD2648,2023-03-12,10,34990,Net Banking
C1649,Tyler Brown,benjaminbutler@williams-cole.info,P1013,Gaming Console,Electronics,38999,ORD2649,2024-03-07,1,38999,Net Banking
C1650,Thomas Cruz,allenjoshua@gmail.com,P1006,Men's Jacket,Fashion,3499,ORD2650,2023-09-05,1,3499,Credit Card
C1651,Jason Day,sandyrojas@sawyer.com,P1010,Yoga Mat,Health,699,ORD2651,2024-11-13,2,1398,EMI
C1652,William Miller,hallstephanie@mcdonald-carey.com,P1005,Protein Powder,Health,1999,ORD2652,2024-04-24,2,3998,Credit Card
C1653,Corey Mitchell,hannahhall@weber.com,P1001,Wireless Mouse,Electronics,799,ORD2653,2024-11-29,10,7990,Net Banking
C1654,Meghan Gardner,smithjames@yahoo.com,P1001,Wireless Mouse,Electronics,799,ORD2654,2024-03-21,1,799,EMI
C1655,Cheryl Scott,hillalexander@vega-hunt.com,P1015,Electric Bike,Automobile,87999,ORD2655,2024-03-20,1,87999,Debit Card
C1656,Rebecca Hamilton,diazpaul@hotmail.com,P1015,Electric Bike,Automobile,87999,ORD2656,2023-12-14,5,439995,EMI
C1657,Stephanie Green,halljasmine@gmail.com,P1001,Wireless Mouse,Electronics,799,ORD2657,2023-02-16,1,799,Credit Card
C1658,Travis Brown,angel27@adams.org,P1009,Noise Cancelling Headphones,Electronics,11999,ORD2658,2024-06-09,5,59995,EMI
C1659,Patricia Little,mary01@hotmail.com,P1004,Laptop,Electronics,67999,ORD2659,2025-04-19,1,67999,Debit Card
C1660,Edgar Hayes,robertsmith@hotmail.com,P1001,Wireless Mouse,Electronics,799,ORD2660,2024-12-31,2,1598,Debit Card
C1661,William Gordon,craigdanielle@clark.com,P1010,Yoga Mat,Health,699,ORD2661,2022-05-21,1,699,Net Banking
C1662,Gregory Spencer,mbrown@guzman.com,P1001,Wireless Mouse,Electronics,799,ORD2662,2023-04-04,1,799,Debit Card
C1663,Derek Williams,clarkrobert@yahoo.com,P1007,Smartphone,Electronics,56999,ORD2663,2025-03-28,2,113998,Net Banking
C1664,Kimberly Jones,shanemiller@weeks.biz,P1015,Electric Bike,Automobile,87999,ORD2664,2022-12-05,1,87999,Debit Card
C1665,Robert Bryant,barbarahowell@yahoo.com,P1008,Bookshelf,Furniture,8999,ORD2665,2022-04-29,10,89990,Credit Card
C1666,Stacey Booth,tiffany15@hotmail.com,P1010,Yoga Mat,Health,699,ORD2666,2025-01-09,1,699,UPI
C1667,Mrs. Maria Michael DVM,meyersashley@herrera-harmon.com,P1002,Running Shoes,Sportswear,2499,ORD2667,2024-06-05,1,2499,Credit Card
C1668,Gloria Jenkins,dwayne35@sullivan.com,P1011,Desk Lamp,Home Decor,1299,ORD2668,2024-11-18,1,1299,Net Banking
C1669,Matthew Carroll,roy68@west-morris.com,P1001,Wireless Mouse,Electronics,799,ORD2669,2025-02-01,1,799,Net Banking
C1670,John Gomez,michael29@hotmail.com,P1007,Smartphone,Electronics,56999,ORD2670,2023-08-05,1,56999,Credit Card
C1671,Crystal Donaldson,patricia99@davis.com,P1006,Men's Jacket,Fashion,3499,ORD2671,2024-12-07,3,10497,EMI
C1672,Robert Diaz,abigailwilliams@yahoo.com,P1008,Bookshelf,Furniture,8999,ORD2672,2025-04-01,1,8999,UPI
C1673,Timothy Stein,charrington@lewis.net,P1013,Gaming Console,Electronics,38999,ORD2673,2023-07-08,1,38999,UPI
C1674,Deborah Neal,bmueller@waters.org,P1014,Designer Saree,Fashion,8499,ORD2674,2023-04-07,1,8499,Credit Card
C1675,Eduardo Smith,jamesjackson@hotmail.com,P1005,Protein Powder,Health,1999,ORD2675,2022-07-08,1,1999,Credit Card
C1676,Carolyn Wallace,thomasdiaz@yahoo.com,P1008,Bookshelf,Furniture,8999,ORD2676,2024-09-13,2,17998,Net Banking
C1677,Robert Johnson,patrick99@mcclain.net,P1007,Smartphone,Electronics,56999,ORD2677,2024-12-05,1,56999,Credit Card
C1678,Mr. Mitchell Ortiz,mherrera@jones.biz,P1008,Bookshelf,Furniture,8999,ORD2678,2023-09-22,2,17998,Net Banking
C1679,Matthew Morris,wallacemichelle@gmail.com,P1004,Laptop,Electronics,67999,ORD2679,2022-06-16,1,67999,UPI
C1680,Logan Martinez,francojoseph@hotmail.com,P1002,Running Shoes,Sportswear,2499,ORD2680,2022-06-09,10,24990,UPI
C1681,Garrett Young,scottdeborah@gutierrez-blackwell.com,P1010,Yoga Mat,Health,699,ORD2681,2023-05-28,1,699,Debit Card
C1682,Lawrence Hamilton,sheliagray@yahoo.com,P1003,Cotton Bedsheet,Home Decor,1199,ORD2682,2024-02-23,5,5995,Debit Card
C1683,Kelsey Holt,gilbertsamantha@brown.com,P1008,Bookshelf,Furniture,8999,ORD2683,2023-05-24,1,8999,EMI
C1684,Sean Meyer,melissa45@cruz-green.com,P1002,Running Shoes,Sportswear,2499,ORD2684,2022-11-29,1,2499,UPI
C1685,Bryan Kelly,matthewlevine@kline-contreras.com,P1005,Protein Powder,Health,1999,ORD2685,2024-06-18,1,1999,EMI
C1686,Holly Martin,benjamintanner@gmail.com,P1010,Yoga Mat,Health,699,ORD2686,2023-07-10,3,2097,UPI
C1687,Allison Martinez,swilson@gmail.com,P1003,Cotton Bedsheet,Home Decor,1199,ORD2687,2025-03-16,5,5995,Credit Card
C1688,Heather Harrison,myork@gmail.com,P1005,Protein Powder,Health,1999,ORD2688,2024-06-22,2,3998,Net Banking
C1689,Alex Weber,tammy27@jordan.com,P1009,Noise Cancelling Headphones,Electronics,11999,ORD2689,2025-01-31,5,59995,EMI
C1690,Scott Williams,pbrown@mayer.com,P1009,Noise Cancelling Headphones,Electronics,11999,ORD2690,2024-01-29,3,35997,Net Banking
C1691,Brian Griffin,perezalyssa@hotmail.com,P1005,Protein Powder,Health,1999,ORD2691,2023-09-24,3,5997,Credit Card
C1692,David Mora,wilkinsteresa@carlson-martinez.com,P1007,Smartphone,Electronics,56999,ORD2692,2022-05-10,5,284995,Credit Card
C1693,Dylan Krueger,spencergregory@butler-kennedy.info,P1006,Men's Jacket,Fashion,3499,ORD2693,2024-08-24,5,17495,UPI
C1694,Jenny Padilla,langgeorge@wong.com,P1005,Protein Powder,Health,1999,ORD2694,2023-03-15,1,1999,Debit Card
C1695,William Parker,schroederjoel@gmail.com,P1002,Running Shoes,Sportswear,2499,ORD2695,2022-12-07,1,2499,Net Banking
C1696,Shannon Roberts,pnguyen@yahoo.com,P1006,Men's Jacket,Fashion,3499,ORD2696,2022-07-22,3,10497,Debit Card
C1697,Stephanie Madden,jeanphillips@gmail.com,P1005,Protein Powder,Health,1999,ORD2697,2024-05-04,1,1999,Debit Card
C1698,Chad Arias,murphymary@yahoo.com,P1001,Wireless Mouse,Electronics,799,ORD2698,2023-03-14,1,799,Credit Card
C1699,Grant Guerra,zaustin@yahoo.com,P1006,Men's Jacket,Fashion,3499,ORD2699,2024-06-27,1,3499,Credit Card
C1700,Donna Harris,bchavez@hotmail.com,P1005,Protein Powder,Health,1999,ORD2700,2024-04-03,2,3998,Net Banking
C1701,Jessica Thomas,ochoachristopher@gmail.com,P1006,Men's Jacket,Fashion,3499,ORD2701,2024-08-13,5,17495,UPI
C1702,Sandra Phillips,brobinson@yahoo.com,P1010,Yoga Mat,Health,699,ORD2702,2022-07-21,1,699,Credit Card
C1703,Kenneth Johnson,david93@douglas-lee.com,P1013,Gaming Console,Electronics,38999,ORD2703,2023-11-05,1,38999,UPI
C1704,Tyler Rowe,tkim@hotmail.com,P1008,Bookshelf,Furniture,8999,ORD2704,2023-10-08,1,8999,Debit Card
C1705,Ethan Sandoval,reneejohnson@gmail.com,P1010,Yoga Mat,Health,699,ORD2705,2024-07-22,1,699,Credit Card
C1706,Nathan Paul,egrant@gmail.com,P1003,Cotton Bedsheet,Home Decor,1199,ORD2706,2022-12-06,1,1199,UPI
C1707,Sally Hartman,mark59@cox-joseph.com,P1004,Laptop,Electronics,67999,ORD2707,2024-04-20,1,67999,UPI
C1708,Dan Porter,gnelson@knight.info,P1010,Yoga Mat,Health,699,ORD2708,2023-07-21,1,699,UPI
C1709,Brenda Carrillo,hpugh@hotmail.com,P1015,Electric Bike,Automobile,87999,ORD2709,2025-03-23,1,87999,Credit Card
C1710,Steven Glenn,zbolton@yahoo.com,P1008,Bookshelf,Furniture,8999,ORD2710,2023-01-05,5,44995,UPI
C1711,Susan Bond,christinacarroll@yahoo.com,P1012,Water Purifier,Appliances,15999,ORD2711,2024-09-14,3,47997,Debit Card
C1712,Amber Turner,matthew03@david-santiago.com,P1008,Bookshelf,Furniture,8999,ORD2712,2023-02-27,3,26997,Credit Card
C1713,Aaron Smith,jeremiah11@hotmail.com,P1011,Desk Lamp,Home Decor,1299,ORD2713,2024-10-26,2,2598,Credit Card
C1714,Lauren Chase,andrewwalton@salazar-blanchard.com,P1012,Water Purifier,Appliances,15999,ORD2714,2023-10-13,1,15999,EMI
C1715,Carrie Aguilar,lindseyaaron@brown-scott.org,P1015,Electric Bike,Automobile,87999,ORD2715,2023-08-01,1,87999,EMI
C1716,Michele Haynes,jonesvincent@gmail.com,P1001,Wireless Mouse,Electronics,799,ORD2716,2023-03-14,1,799,Net Banking
C1717,Eric Evans,brendan51@gmail.com,P1005,Protein Powder,Health,1999,ORD2717,2023-05-16,1,1999,Debit Card
C1718,Mrs. Lisa Torres,ibanks@hotmail.com,P1001,Wireless Mouse,Electronics,799,ORD2718,2023-04-25,1,799,EMI
C1719,Mary Wilson,carol99@castillo-simpson.com,P1014,Designer Saree,Fashion,8499,ORD2719,2024-05-17,10,84990,Credit Card
C1720,Nicole Herrera,youngsandra@peterson.com,P1005,Protein Powder,Health,1999,ORD2720,2024-04-11,2,3998,Net Banking
C1721,Sarah Walker,joshua51@tran-anderson.info,P1013,Gaming Console,Electronics,38999,ORD2721,2024-01-23,1,38999,EMI
C1722,Jason Raymond,gwilliams@hotmail.com,P1013,Gaming Console,Electronics,38999,ORD2722,2022-08-04,10,389990,UPI
C1723,Manuel Moore,xanderson@yahoo.com,P1010,Yoga Mat,Health,699,ORD2723,2022-09-06,3,2097,Credit Card
C1724,Keith Brown,duffydanny@gmail.com,P1014,Designer Saree,Fashion,8499,ORD2724,2023-12-29,1,8499,Net Banking
C1725,Lisa Cooper,williammorrison@gmail.com,P1007,Smartphone,Electronics,56999,ORD2725,2023-01-02,1,56999,Net Banking
C1726,Matthew Allen,schaeferstephanie@yahoo.com,P1001,Wireless Mouse,Electronics,799,ORD2726,2023-10-31,2,1598,UPI
C1727,Thomas Mcpherson,scotttheodore@lester-turner.com,P1014,Designer Saree,Fashion,8499,ORD2727,2024-12-06,1,8499,Credit Card
C1728,Sarah Krueger,ycraig@burton.com,P1007,Smartphone,Electronics,56999,ORD2728,2023-09-30,3,170997,Credit Card
C1729,David Garrison,ecoleman@gmail.com,P1008,Bookshelf,Furniture,8999,ORD2729,2022-05-25,3,26997,Debit Card
C1730,Tammy Gross MD,mjohnson@hotmail.com,P1008,Bookshelf,Furniture,8999,ORD2730,2023-11-10,1,8999,EMI
C1731,Hector Moon,thorntonlatoya@frank.com,P1008,Bookshelf,Furniture,8999,ORD2731,2023-05-31,5,44995,Credit Card
C1732,Jessica Thompson,rebecca99@herring.com,P1010,Yoga Mat,Health,699,ORD2732,2024-06-10,2,1398,Net Banking
C1733,Michael Beard,velezmegan@blevins-mack.net,P1012,Water Purifier,Appliances,15999,ORD2733,2023-04-21,1,15999,Debit Card
C1734,Amanda Parker,stephen69@gmail.com,P1015,Electric Bike,Automobile,87999,ORD2734,2024-05-26,1,87999,EMI
C1735,Heather Thomas,jeangallegos@gmail.com,P1006,Men's Jacket,Fashion,3499,ORD2735,2024-01-29,1,3499,Debit Card
C1736,Jessica Johnson,carpenterangie@hotmail.com,P1009,Noise Cancelling Headphones,Electronics,11999,ORD2736,2023-05-31,1,11999,EMI
C1737,Brian Gonzalez,jeffery69@baxter.com,P1012,Water Purifier,Appliances,15999,ORD2737,2024-10-17,3,47997,UPI
C1738,David Allen,hrussell@white-giles.net,P1015,Electric Bike,Automobile,87999,ORD2738,2023-01-13,1,87999,Credit Card
C1739,Wendy Bryant,phillip29@hall.biz,P1012,Water Purifier,Appliances,15999,ORD2739,2023-05-25,1,15999,EMI
C1740,Jacqueline Sanders,michael80@gregory.com,P1014,Designer Saree,Fashion,8499,ORD2740,2022-10-21,1,8499,Credit Card
C1741,Patrick West,qwilliams@gmail.com,P1002,Running Shoes,Sportswear,2499,ORD2741,2024-07-02,3,7497,EMI
C1742,Kimberly Morse,barbarasteele@gmail.com,P1006,Men's Jacket,Fashion,3499,ORD2742,2024-01-21,10,34990,EMI
C1743,Leslie Walker,donald10@zimmerman.com,P1002,Running Shoes,Sportswear,2499,ORD2743,2025-04-20,1,2499,Net Banking
C1744,Cynthia Wyatt,pmartinez@gmail.com,P1001,Wireless Mouse,Electronics,799,ORD2744,2022-06-26,2,1598,EMI
C1745,Cassidy Madden,paula65@powers.com,P1014,Designer Saree,Fashion,8499,ORD2745,2024-12-23,1,8499,Net Banking
C1746,Brenda Smith,ericamelton@fleming.com,P1005,Protein Powder,Health,1999,ORD2746,2023-10-07,2,3998,EMI
C1747,John Jones,jessicaramirez@peters.com,P1011,Desk Lamp,Home Decor,1299,ORD2747,2023-01-13,2,2598,Debit Card
C1748,Dr. Ian Russo MD,jeanneferguson@gmail.com,P1013,Gaming Console,Electronics,38999,ORD2748,2024-10-11,1,38999,Net Banking
C1749,Miss Deborah Leblanc MD,perkinsjacqueline@gmail.com,P1013,Gaming Console,Electronics,38999,ORD2749,2025-03-22,10,389990,Credit Card
C1750,Larry Kelly,erichernandez@hotmail.com,P1003,Cotton Bedsheet,Home Decor,1199,ORD2750,2022-12-06,1,1199,EMI
C1751,Martha Cline,megan47@lawrence.com,P1007,Smartphone,Electronics,56999,ORD2751,2023-06-30,1,56999,Debit Card
C1752,Aaron Evans,sheltoncesar@ayala.net,P1010,Yoga Mat,Health,699,ORD2752,2024-12-20,2,1398,UPI
C1753,Erica Cabrera,uwalker@allen.org,P1013,Gaming Console,Electronics,38999,ORD2753,2024-09-29,1,38999,EMI
C1754,Gary Clark,adamjohnson@oconnor.com,P1014,Designer Saree,Fashion,8499,ORD2754,2023-12-04,1,8499,Debit Card
C1755,Anne Humphrey,nathanconley@yahoo.com,P1011,Desk Lamp,Home Decor,1299,ORD2755,2022-08-22,1,1299,EMI
C1756,Jennifer Davis,jorge42@hall-smith.info,P1012,Water Purifier,Appliances,15999,ORD2756,2022-06-17,1,15999,Net Banking
C1757,Rebecca Allison,christinagarcia@yahoo.com,P1006,Men's Jacket,Fashion,3499,ORD2757,2022-08-21,2,6998,Net Banking
C1758,Shawn Simpson,langwilliam@gmail.com,P1007,Smartphone,Electronics,56999,ORD2758,2022-08-09,3,170997,UPI
C1759,Sharon Douglas,lauren70@gmail.com,P1011,Desk Lamp,Home Decor,1299,ORD2759,2022-09-21,2,2598,Debit Card
C1760,Anthony Phelps,april36@lewis-gonzalez.com,P1010,Yoga Mat,Health,699,ORD2760,2022-12-04,1,699,EMI
C1761,William Ballard,justin37@morton.com,P1002,Running Shoes,Sportswear,2499,ORD2761,2023-09-24,1,2499,Net Banking
C1762,Ashley Hernandez,laura75@morris-lopez.org,P1005,Protein Powder,Health,1999,ORD2762,2022-08-08,1,1999,Net Banking
C1763,Robert Cruz,rrubio@mitchell.com,P1011,Desk Lamp,Home Decor,1299,ORD2763,2024-07-30,1,1299,EMI
C1764,Rodney Patel,wpierce@gmail.com,P1008,Bookshelf,Furniture,8999,ORD2764,2023-04-12,2,17998,Debit Card
C1765,Matthew Brown,danielluna@gmail.com,P1013,Gaming Console,Electronics,38999,ORD2765,2023-04-16,1,38999,UPI
C1766,Greg Brown,adam18@hotmail.com,P1008,Bookshelf,Furniture,8999,ORD2766,2023-08-27,1,8999,UPI
C1767,Ashley May,jermainewood@torres.com,P1011,Desk Lamp,Home Decor,1299,ORD2767,2024-06-23,1,1299,UPI
C1768,Kenneth Mack,maxwelldebra@hotmail.com,P1014,Designer Saree,Fashion,8499,ORD2768,2022-05-12,1,8499,UPI
C1769,Victor Park,thomasmiller@moore.org,P1007,Smartphone,Electronics,56999,ORD2769,2024-05-19,1,56999,Debit Card
C1770,Diane Beard,gsuarez@gmail.com,P1004,Laptop,Electronics,67999,ORD2770,2024-06-26,2,135998,UPI
C1771,Leonard Torres,schultzemily@yahoo.com,P1014,Designer Saree,Fashion,8499,ORD2771,2024-06-04,2,16998,Debit Card
C1772,Andrea Russell,karen54@hotmail.com,P1006,Men's Jacket,Fashion,3499,ORD2772,2023-08-16,1,3499,Net Banking
C1773,Samantha Gregory,jasonrichardson@goodman-flores.biz,P1008,Bookshelf,Furniture,8999,ORD2773,2023-05-31,1,8999,Credit Card
C1774,Michael Miller,kmendez@hotmail.com,P1002,Running Shoes,Sportswear,2499,ORD2774,2022-11-15,1,2499,Debit Card
C1775,James Nelson,ywallace@gmail.com,P1008,Bookshelf,Furniture,8999,ORD2775,2022-07-15,2,17998,EMI
C1776,Danielle Underwood,lisahayes@yahoo.com,P1004,Laptop,Electronics,67999,ORD2776,2024-11-15,1,67999,UPI
C1777,Brittany Maxwell,petersonamber@edwards.com,P1011,Desk Lamp,Home Decor,1299,ORD2777,2024-02-11,10,12990,Net Banking
C1778,Christian Taylor,zrodriguez@yahoo.com,P1010,Yoga Mat,Health,699,ORD2778,2024-03-21,2,1398,EMI
C1779,Timothy Williams,iashley@hotmail.com,P1015,Electric Bike,Automobile,87999,ORD2779,2022-11-11,3,263997,UPI
C1780,Larry Cruz,hubbardcasey@anderson-soto.com,P1014,Designer Saree,Fashion,8499,ORD2780,2024-08-18,1,8499,Debit Card
C1781,Brian Reed,thomassharon@yahoo.com,P1013,Gaming Console,Electronics,38999,ORD2781,2024-12-08,1,38999,EMI
C1782,Jerry Rogers,xgreen@jacobson.com,P1014,Designer Saree,Fashion,8499,ORD2782,2022-12-13,2,16998,EMI
C1783,Emily Adkins,mooreelizabeth@gmail.com,P1001,Wireless Mouse,Electronics,799,ORD2783,2025-02-27,1,799,Debit Card
C1784,Richard Gamble,olawson@yahoo.com,P1013,Gaming Console,Electronics,38999,ORD2784,2024-05-01,1,38999,EMI
C1785,Michael Taylor,kevin32@morales.com,P1012,Water Purifier,Appliances,15999,ORD2785,2023-10-25,1,15999,Credit Card
C1786,Amy Torres,lambjeremiah@warren.com,P1014,Designer Saree,Fashion,8499,ORD2786,2023-03-10,5,42495,Credit Card
C1787,Howard Warner,patrickrose@hotmail.com,P1014,Designer Saree,Fashion,8499,ORD2787,2023-05-04,2,16998,Debit Card
C1788,John Smith,gramirez@hotmail.com,P1003,Cotton Bedsheet,Home Decor,1199,ORD2788,2024-10-11,3,3597,Debit Card
C1789,Rhonda Clark,wbrown@yahoo.com,P1010,Yoga Mat,Health,699,ORD2789,2022-07-24,1,699,Debit Card
C1790,Daniel Lara,hcalderon@yahoo.com,P1001,Wireless Mouse,Electronics,799,ORD2790,2024-08-09,1,799,Debit Card
C1791,Loretta Carter,ysmith@sullivan-turner.com,P1004,Laptop,Electronics,67999,ORD2791,2023-10-24,1,67999,Credit Card
C1792,Leslie Harris,nelsongabriel@gmail.com,P1009,Noise Cancelling Headphones,Electronics,11999,ORD2792,2023-05-02,1,11999,Debit Card
C1793,Joseph Myers,nancy37@perry.com,P1013,Gaming Console,Electronics,38999,ORD2793,2023-08-06,3,116997,UPI
C1794,Michael Houston,bryanpalmer@hawkins.biz,P1008,Bookshelf,Furniture,8999,ORD2794,2024-11-13,5,44995,Debit Card
C1795,Sheila Hall,danielsanders@martinez.org,P1011,Desk Lamp,Home Decor,1299,ORD2795,2022-09-19,3,3897,Net Banking
C1796,Kimberly Burch,judyaguilar@moore.com,P1008,Bookshelf,Furniture,8999,ORD2796,2023-09-07,1,8999,EMI
C1797,William Horton,lbrown@williams-stone.org,P1003,Cotton Bedsheet,Home Decor,1199,ORD2797,2023-09-14,2,2398,EMI
C1798,Doris Williamson,qprice@marshall.com,P1013,Gaming Console,Electronics,38999,ORD2798,2024-11-29,2,77998,Debit Card
C1799,Stephen Snyder,omartinez@cruz-walker.com,P1001,Wireless Mouse,Electronics,799,ORD2799,2024-06-17,10,7990,EMI
C1800,Steven Mitchell,travis97@brooks.info,P1013,Gaming Console,Electronics,38999,ORD2800,2023-04-26,10,389990,Credit Card
C1801,Dana Thompson,bford@lee.com,P1010,Yoga Mat,Health,699,ORD2801,2023-05-24,1,699,Debit Card
C1802,Samantha Barton,hogansara@yahoo.com,P1003,Cotton Bedsheet,Home Decor,1199,ORD2802,2024-05-17,1,1199,UPI
C1803,Linda Jones,ipatterson@oliver.net,P1015,Electric Bike,Automobile,87999,ORD2803,2024-03-18,1,87999,Net Banking
C1804,Megan Rhodes,prichardson@hotmail.com,P1011,Desk Lamp,Home Decor,1299,ORD2804,2024-08-27,3,3897,UPI
C1805,Alejandro Ross,michael76@gmail.com,P1012,Water Purifier,Appliances,15999,ORD2805,2022-09-12,1,15999,Credit Card
C1806,Susan Crawford,jerry05@gmail.com,P1008,Bookshelf,Furniture,8999,ORD2806,2024-06-19,1,8999,EMI
C1807,Jacqueline Proctor,marilynjohnson@roberts.com,P1007,Smartphone,Electronics,56999,ORD2807,2024-12-13,1,56999,EMI
C1808,Lisa Mccullough,richard56@hudson.biz,P1012,Water Purifier,Appliances,15999,ORD2808,2023-11-13,1,15999,EMI
C1809,Jennifer Newman,bridgetross@hotmail.com,P1013,Gaming Console,Electronics,38999,ORD2809,2025-01-09,1,38999,EMI
C1810,Karen Rivera,jeffreywilliams@hotmail.com,P1005,Protein Powder,Health,1999,ORD2810,2025-03-29,1,1999,EMI
C1811,Oscar Johnson,pamela98@yahoo.com,P1014,Designer Saree,Fashion,8499,ORD2811,2023-05-07,5,42495,UPI
C1812,Christina Garcia,jstephens@lewis.org,P1005,Protein Powder,Health,1999,ORD2812,2023-12-15,1,1999,UPI
C1813,Amanda Knapp,kevin99@hotmail.com,P1015,Electric Bike,Automobile,87999,ORD2813,2023-06-11,1,87999,EMI
C1814,Bryan Browning,jacqueline59@sexton.info,P1009,Noise Cancelling Headphones,Electronics,11999,ORD2814,2023-08-03,2,23998,UPI
C1815,Dennis Carter,michellerobinson@gmail.com,P1010,Yoga Mat,Health,699,ORD2815,2023-09-18,3,2097,UPI
C1816,Susan Ramos,ingramkeith@yahoo.com,P1006,Men's Jacket,Fashion,3499,ORD2816,2022-10-20,1,3499,Debit Card
C1817,John Bowman,andrewflores@gmail.com,P1009,Noise Cancelling Headphones,Electronics,11999,ORD2817,2023-12-15,1,11999,Credit Card
C1818,Christopher Villanueva,woodwardjamie@hendrix-gonzalez.com,P1010,Yoga Mat,Health,699,ORD2818,2022-12-11,10,6990,Credit Card
C1819,William Salinas,dreynolds@yahoo.com,P1015,Electric Bike,Automobile,87999,ORD2819,2023-05-13,1,87999,Credit Card
